case_code,market_name,addr,business_week,context,ValidDate,Latitude,Lontitude,type,badge_code,business_hours,business_hurs_end,last_edited_date
2021030900002,鴻陽肉品行,高雄市三民區華德街8號,星期二，星期三，星期四，星期五，星期六，星期日,本店販售生鮮豬肉,2024/08/10 00:00:00,22.646384,120.324348,販售,C003230,06:30,00:00,2023/12/08 10:48:31
2021030800096,海圓料理餐廳,花蓮縣玉里鎮光復路46號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,現烤桶仔雞、手工料理、海鮮捲、松阪豬，使用優質國產豬,2024/08/10 00:00:00,23.332489,121.317872,餐飲,B003078,10:00,21:00,2023/12/08 10:48:25
2021030800088,家咖哩,臺中市西區忠仁街39號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,本店販售豬咖哩，使用優質國產豬肉,2024/08/10 00:00:00,24.139712,120.667123,餐飲,A001097,11:30,20:00,2023/12/08 10:48:15
2021030800078,家咖哩,花蓮縣花蓮市中美路106號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,本店販售豬咖哩，使用優質國產豬肉,2024/08/10 00:00:00,23.985147,121.620882,販售,A001075,11:30,20:00,2023/12/08 10:48:06
2021041500016,福記便當,新北市中和區中山路二段380號之一,星期一，星期二，星期三，星期四，星期五,販賣排骨便當、蹄膀便當,2024/08/10 00:00:00,25.003462,121.491005,販售,D005599,08:00,20:00,2023/12/08 11:31:51
2021041400058,安家滷菜,高雄市楠梓區楠梓路116-40號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,便宜的家常便菜,2024/08/10 00:00:00,22.73011,120.3291,販售,D005570,07:00,12:00,2023/12/19 03:02:58
2021041400008,美香味扁食,花蓮縣花蓮市中山路50號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,本店使用國產豬肉,2024/08/10 00:00:00,23.97419,121.61171,餐飲,D005409,09:00,13:00,2023/12/08 11:29:42
2021041300012,百味香肉脯行,高雄市旗山區平和街12號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,本店販售之香腸、臘肉、肉酥、肉脯、肉絲、肉干等產品，全部使用國產豬肉,2024/08/10 00:00:00,22.889254,120.482387,販售,C003231,06:00,13:00,2023/12/08 11:28:15
2021041200102,王家虱目魚粥店,高雄市旗山區平和街12號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,肉 燥、焢 肉,2024/10/22 00:00:00,22.889254,120.482387,餐飲,C003258,05:10,14:00,2023/12/08 11:27:56
2021041200052,美而美漢堡店,屏東縣潮州鎮力行巷51號,星期二，星期三，星期四，星期五，星期六，星期日,本店使用國產豬肉,2024/08/10 00:00:00,22.551526,120.543,餐飲,D005644,06:00,00:30,2023/12/08 11:27:04
2021040900057,山緹歐式民宿,花蓮縣吉安鄉福昌路一段801巷12號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,住    宿,2024/08/10 00:00:00,23.96168,121.54883,餐飲,D005419,08:00,22:00,2023/12/08 11:25:50
2021040900011,雞九屋特製私房菜,花蓮縣富里鄉大莊路102號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,本店使用國產豬肉,2024/08/10 00:00:00,23.269453,121.306709,餐飲,D005425,11:00,20:30,2023/12/08 11:24:56
2021040700082, 璞石閣麵餃坊,花蓮縣玉里鎮國武里18鄰中正路120號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,本店使用國產豬肉,2024/08/10 00:00:00,23.334266,121.315571,餐飲,D005418,11:00,19:00,2023/12/08 11:23:15
2021040700065, 原香嘟論竹筒飯,花蓮縣花蓮市中山路50號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,本店使用國產豬肉,2024/08/10 00:00:00,23.97419,121.61171,餐飲,D005403,17:00,22:00,2023/12/08 11:22:57
2021040700044,富山珍米食之家,臺中市北區新北里三民路3段214之16號,星期二，星期三，星期四，星期五，星期六，星期日,本店販售含肉餡之米食製品，皆使用國產豬肉,2024/08/10 00:00:00,24.154771,120.686684,販售,A001098,06:30,13:00,2023/12/08 11:22:33
2021040600057,聽海說故事民宿,花蓮縣花蓮市海濱街16-1號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,本店使用國產豬肉,2024/08/10 00:00:00,23.972269,121.614178,餐飲,D005402,07:00,21:00,2023/12/08 11:21:37
2021040100062,陳記廣東腸粉,臺南市佳里區延平路328號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,本店販售招牌腸粉 燒肉腸粉 等使用優質國產豬肉,2024/08/10 00:00:00,23.16162,120.17845,餐飲,B003144,06:00,14:00,2023/12/08 11:20:03
2021033100071,馨儂快餐,花蓮縣瑞穗鄉中山路1段16號,星期一，星期二，星期三，星期四，星期五,主要負責中南區及部分南區學校午餐供應,2024/08/10 00:00:00,23.497526,121.377293,餐飲,C003190,08:00,17:00,2023/12/08 11:18:29
2021032900102,甲拉麵,臺中市大甲區復興路5號   ,星期一，星期二，星期三，星期五，星期六，星期日,豚骨拉麵、黃金豬排拉麵等豬肉餐點,2024/08/10 00:00:00,24.345698,120.621864,餐飲,B003135,11:00,21:00,2023/12/08 11:15:00
2021032900009, 立祥商店,南投縣水里鄉水信路三段237號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,本店販售豬肉罐頭 肉鬆等產品 使用優質國產豬肉,2024/08/10 00:00:00,23.734656,120.854644,販售,B003219,08:00,21:00,2023/12/08 11:13:24
2021032600051,阿敏小吃店,新北市中和區永貞路278號,星期一，星期二，星期三，星期四，星期五，星期日,營業水餃 海南飯 台式小吃,2024/08/10 00:00:00,25.003927,121.51332,餐飲,D005596,11:00,21:00,2023/12/08 11:12:17
2021032600023,阮的牛排,臺南市東區中華東路一段366號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,本店使用國產豬肉,2024/08/10 00:00:00,22.990724,120.233563,餐飲,C003216,10:00,22:30,2023/12/08 11:11:49
2021032500035, 小雞本舖,宜蘭縣羅東鎮純精路二段192號,星期一，星期二，星期三，星期四，星期五，星期日,麵包自製販售,2024/08/10 00:00:00,24.678321,121.763862,販售,D005382,10:00,21:00,2023/12/08 11:09:55
2021031900080,呂家豬肉店,臺中市清水區鎮北街9號     ,星期二，星期三，星期四，星期五，星期六，星期日,豬肉零售，全部皆為國產豬。,2024/08/10 00:00:00,24.267983,120.576426,販售,D005483,05:30,12:00,2023/12/08 11:01:55
2021031900060, 大山商行,臺東縣臺東市博愛路368號,星期一，星期二，星期三，星期四，星期五，星期六,以肉品銷售為主，梅花肉是採用國產優質豬肉,2024/08/10 00:00:00,22.75705,121.14824,販售,C003193,07:00,19:00,2023/12/08 11:01:35
2021031100021,合作街麵店,臺中市豐原區合作街40號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,炒麵                  ,2024/08/10 00:00:00,24.239499,120.709604,餐飲,D005472,06:00,13:00,2023/12/08 10:51:17
2021030800098,庸人 串燒酒食供應所,臺北市中山區松江路22號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,本店使用國產豬肉,2024/08/10 00:00:00,25.046865,121.532716,餐飲,A001080,17:00,01:00,2023/12/08 10:48:29
2021030800081,家咖哩,臺北市信義區忠孝東路四段553巷46弄4號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,本店販售豬咖哩，使用優質國產豬肉,2024/08/10 00:00:00,25.044142,121.56306,餐飲,A001086,11:30,20:00,2023/12/08 10:48:08
2021030800038,太巴塱紅糯米生活館,花蓮縣光復鄉南富村006鄰富愛街15號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,太巴塱在地原住民風味餐及體驗場域,2024/08/10 00:00:00,23.655981,121.449667,販售,C003189,10:00,20:00,2023/12/08 10:47:20
2021030800030,嘉詮食品行,新北市五股區工商路18巷23弄20號,星期一，星期二，星期三，星期五，星期六，星期日,該公司從事餐飲及其他食品雜貨類，其使用台灣優質豬肉。,2024/12/29 00:00:00,25.084397,121.439921,販售,D005666,06:00,20:00,2023/12/08 10:47:13
2021030600001,住家,桃園市新屋區文化路1段758號,星期一，星期日,越南火腿製作,2024/08/10 00:00:00,24.949341,121.00933,工廠與製造,D005605,07:19,20:17,2023/12/08 10:46:39
2021030500008,有大肉品商行,高雄市美濃區五榖街27-10號,星期二，星期三，星期四，星期五，星期六，星期日,生鮮豬肉       ,2024/08/10 00:00:00,22.8949,120.54252,販售,C003229,03:00,09:00,2023/12/08 10:45:15
2021030400022,金川精緻自助餐,新北市蘆洲區信義路355號,星期一，星期二，星期三，星期四，星期五，星期日,販售自助餐、便當,2024/08/10 00:00:00,25.087443,121.477541,餐飲,D005595,08:00,20:00,2023/12/08 10:44:24
2021030400001,萬芳小吃部,南投縣草屯鎮虎山路71號,星期一，星期二，星期三，星期四，星期五，星期六,海鮮湯麵、牛、豬、羊炒麵（炒麵、冬粉、湯麵）,2024/08/10 00:00:00,23.959205,120.684816,餐飲,D005628,11:00,20:00,2023/12/08 10:44:04
2021030300071,韓國館,嘉義市中正路547號,星期一，星期三，星期四，星期五，星期六，星期日,在嘉義已開業十幾年來，秉持著最平價的方式，讓顧客們享用最道地的韓國料理!韓國館是您選擇異國料理的最佳選擇!,2024/08/10 00:00:00,23.478767,120.445841,餐飲,B003191,11:30,21:30,2023/12/08 10:44:03
2021030200048,金東精緻自助餐,新北市蘆洲區信義路283號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,自助餐(台菜)，販售便當,2024/08/10 00:00:00,25.085333,121.478719,餐飲,D005594,08:00,20:00,2023/12/08 10:42:30
2021022700002,全口味食品行,彰化縣花壇鄉中北街20號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,一對小夫妻，為了長輩的期待，承接了家族的工廠，工廠原主要是幫大品牌做食品代工，訂單每年都穩定成長，但近年因食安風暴，小夫妻深覺需要對社會盡一份心，也要為自己的產品負責任，因此創立了自己的品牌—全口味，以不添加人工香料、少油、少鹽、少糖為產品特色，讓客人吃的健康與安心。以製作豬肉鬆、豬肉乾為品牌起點，多以研發豬肉製品為主推商品,2024/08/10 00:00:00,24.041388,120.533937,販售,A001136,09:00,20:00,2023/12/08 10:41:33
2021022600056,正本地三芝黑豬肉,新北市蘆洲區重陽二街1號,星期二，星期三，星期四，星期五，星期六，星期日,販售豬肉、豬骨、內臟等全豬可食部分,2024/08/10 00:00:00,25.08426,121.483201,販售,B003176,05:00,13:00,2023/12/08 10:41:06
2021022600042,佳佳自助餐,高雄市大樹區三和路138-37號,星期一，星期二，星期三，星期四，星期五，星期六,本店使用國產豬肉,2024/08/10 00:00:00,22.731901,120.41308,餐飲,D005572,08:00,14:00,2023/12/08 10:40:51
2021022600016,一男拉麵,花蓮縣花蓮市民國路3號,星期二，星期三，星期四，星期五，星期六，星期日,民國路上小吃店,2024/08/10 00:00:00,23.976553,121.601932,餐飲,D005391,11:00,21:00,2023/12/08 10:40:26
2021022500081,小栗原珈琲店,臺北市信義區松山路219號1樓,星期一，星期二，星期四，星期五，星期六，星期日,咖啡/輕食販售,2024/08/10 00:00:00,25.04489,121.577961,餐飲,A001085,08:00,17:30,2023/12/08 10:40:02
2021022500029,廖家祖傳祕方紅糟,新北市新店區民族路87號,星期三，星期五，星期六,本店使用國產豬肉,2024/08/10 00:00:00,24.977691,121.538881,販售,C003235,14:30,18:30,2023/12/08 10:39:00
2021022500005,阿宗麵線,臺北市萬華區峨眉街8-1號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,大腸麵線    ,2024/08/10 00:00:00,25.043337,121.50768,餐飲,B003117,09:30,23:00,2023/12/08 10:38:31
2021022300033,萬佳鄉早餐店,花蓮縣花蓮市中福路197號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,早  餐  店  ,2024/08/10 00:00:00,23.97382,121.600593,餐飲,D005389,05:00,12:00,2023/12/08 10:37:25
2021022300015,大珍市餐廳,新北市淡水區行忠路61號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,大宴小酌.海鮮料理.喜慶宴會.團體用餐.小吃熱炒.歡迎您的蒞臨!,2024/08/10 00:00:00,25.199242,121.449969,餐飲,C003237,10:00,21:00,2023/12/08 10:37:09
2021022300010,南臺灣土魠魚焿,高雄市燕巢區義大路1號(義大醫院美食街),星期一，星期二，星期三，星期四，星期五，星期日,本店使用國產豬肉,2024/08/10 00:00:00,22.76509,120.36462,餐飲,D005568,11:00,20:00,2023/12/08 10:37:06
2021022200038,豬肉攤,臺北市大同區延平北路三段247巷24之1號,星期二，星期三，星期四，星期五，星期六，星期日,豬  肉  攤 ,2024/08/10 00:00:00,25.06414,121.51103,販售,D005445,03:00,12:00,2023/12/08 10:36:57
2021022200032,王家肉品,屏東縣屏東市光明街102號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,賣豬肉     ,2024/08/10 00:00:00,22.667418,120.483041,販售,B003231,06:00,12:00,2023/12/08 10:36:46
2021022200029,黑豬肉,新北市三重區力行路一段38巷2號(力行市場 89號攤),星期二，星期三，星期四，星期五，星期六，星期日,溫體豬肉販售,2024/08/10 00:00:00,25.06675,121.48546,販售,D005593,05:00,13:00,2023/12/08 10:36:43
2021022200018,桃の屋客家小館,苗栗縣公館鄉13鄰103號,星期一，星期二，星期三，星期四，星期五，星期六,本店販售麵、粄條、快炒、客家菜為主，使用優質國產豬肉,2024/08/10 00:00:00,24.57707,120.75016,餐飲,D005625,11:00,20:00,2023/12/08 10:36:32
2021022200016,包之手,高雄市燕巢區義大路一號(義大醫院美食街),星期一，星期二，星期三，星期四，星期五，星期六,各式包子、豆漿、米漿，各式早點,2024/08/10 00:00:00,22.76509,120.36462,販售,B003167,05:00,13:00,2023/12/08 10:36:28
2021021900015,台中福科店,臺中市西屯區福科路427號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,本店使用國產豬肉,2024/08/10 00:00:00,24.18391,120.620282,餐飲,C003204,10:30,08:00,2023/12/08 10:35:42
2021021900014,滷味屋滷味,花蓮縣吉安鄉中華路二段40號,星期一，星期二，星期三，星期四，星期五，星期六,宜昌村中華路口滷味,2024/08/10 00:00:00,23.974095,121.587262,餐飲,D005400,16:00,23:00,2023/12/08 10:35:40
2021021900013,哈娜玫瑰莊園,花蓮縣新城鄉佳林26之1號,星期五，星期六，星期日,佳林民宿及早午餐,2024/08/10 00:00:00,24.020357,121.592703,餐飲,D005399,08:00,20:00,2023/12/08 10:35:39
2021021700025,阿秀早餐店,高雄市大樹區小坪路70號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,中西式早餐     ,2024/08/10 00:00:00,22.681015,120.409353,餐飲,C003228,06:00,10:00,2023/12/08 10:34:53
2021021700023,陳記現烤鹹豬肉(北投),臺北市北投區中和街320巷2號,星期日,本店選用溫體豬五花肉，梅花肉醃製,2024/08/10 00:00:00,25.141154,121.500004,販售,C003201,07:00,14:00,2023/12/08 10:34:50
2021020900009,麥味登,高雄市大樹區大坑里50-8號,星期一，星期二，星期三，星期四，星期五，星期六,漢堡.吐司.蛋餅.古早味蛋餅,2024/08/10 00:00:00,22.71825,120.4499,餐飲,D005571,06:00,10:00,2023/12/08 10:33:54
2021020800025,愛呷蒙古烤肉.大發小火鍋,高雄市楠梓區土庫五路100號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,本店販售火鍋.蒙古烤肉，使用優質國產豬肉,2024/08/10 00:00:00,22.739318,120.332886,餐飲,D005567,11:30,21:30,2023/12/08 10:31:56
2021020500061,阿芳肉品,新北市泰山區福泰街54號對面(小貨車),星期二，星期三，星期四，星期五，星期六，星期日,豬肉供應商  ,2024/08/10 00:00:00,25.059355,121.434235,販售,D005592,08:00,14:00,2023/12/08 10:31:23
2021020500058,天味早餐,臺中市西區健行路1020號,星期一，星期二，星期四，星期五，星期六，星期日,我們有賣溫體豬肉的吐司和蛋餅類 特別是肉蛋吐司和雪花肉蛋吐司為招牌產品,2024/08/10 00:00:00,24.157081,120.663356,餐飲,A001096,05:30,13:00,2023/12/08 10:31:20
2021042900006,竹崎老店肉圓羊肉湯,嘉義縣竹崎鄉竹崎村中正路1號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,肉 圓 、羊 肉 湯,2024/08/10 00:00:00,23.521135,120.550303,餐飲,D005612,08:00,20:00,2023/12/08 10:31:01
2021020400058,榮香小館,新竹市新竹市中華路三段88號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,本店販售麵、飯、小菜等產品，使用國產豬肉。,2024/08/10 00:00:00,24.79695,120.96133,餐飲,B003200,11:00,22:00,2023/12/08 10:30:17
2021020400023,花蓮縣私立溫馨的家社區式服務類長期照顧服務機構,花蓮縣吉安鄉昌隆二街165號,星期一，星期二，星期三，星期四，星期五，星期六,本店使用國產豬肉,2024/08/10 00:00:00,23.971656,121.579284,餐飲,B003074,07:30,17:30,2023/12/08 10:29:42
2021020400008,信龍商號,花蓮縣花蓮市大同市場第8攤位,星期三，星期四，星期五，星期六，星期日,本店販售花蓮本地溫體豬肉,2024/08/10 00:00:00,23.98216,121.60654,餐飲,B003071,06:00,18:00,2023/12/08 10:29:30
2021020300047,鵝肉先生,花蓮縣花蓮市中山路259號,星期一，星期二，星期三，星期五，星期六，星期日,本店販售麵飯鵝肉熱炒等產品使用優質國產豬肉,2024/08/10 00:00:00,23.97859,121.607969,餐飲,B003070,11:00,20:30,2023/12/08 10:29:09
2021020300035,傻師傅湯包,臺中市沙鹿區沙田路141號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,本店提供的產品為嚴選上等健康豬，追求「色、香、味、鮮」的標準，平價美味的國民小吃,2024/08/10 00:00:00,24.236327,120.5592,販售,D005471,06:15,18:00,2023/12/08 10:29:03
2021050600023,林口MITSUI OUTLET PARK威秀影城,新北市林口區文化三路一段356號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,林口MITSUI OUTLET PARK威秀影城，為威秀影城以開創性概念打造的全新據點。為了給影迷最佳觀影體驗，本據點將採取全4K影廳規格，讓影像投影畫質大幅提升，並透過優化程度使影像達到最清晰、栩栩如生效果。,2024/08/10 00:00:00,25.071128,121.36349,餐飲,A001123,09:00,00:00,2023/12/08 10:28:23
2021020200049,皇上早宵夜吐司,高雄市楠梓區德賢路135號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,提供最優質、輕鬆的空間以及美味的宵夜餐點，非常適合好友聊天、團體聚會的好地方,2024/08/10 00:00:00,22.727224,120.308453,餐飲,A001119,15:00,02:00,2023/12/08 10:28:07
2021020200040,南投縣鹿谷鄉彰雅社區發展協會,南投縣鹿谷鄉凍頂巷10-12號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,社區照顧關懷據點巷弄長照C站 使用優質國產豬肉,2024/08/10 00:00:00,23.746577,120.768517,餐飲,B003217,11:30,21:00,2023/12/08 10:28:01
2021020200033, 東大門乳豬王,花蓮縣花蓮市重慶路572號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,本店使用國產豬肉,2024/08/10 00:00:00,23.97344,121.610607,餐飲,D005388,17:00,23:00,2023/12/08 10:27:53
2021020200031, 瑞穗（張）綠茶肉圓,花蓮縣瑞穗鄉中正北路一段22號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,綠茶肉圓.飯.麵.青菜.鵝肉,2024/08/10 00:00:00,23.497963,121.377373,餐飲,D005413,10:30,19:30,2023/12/08 10:27:50
2021020200030,林口謝黑豬肉,新北市新莊區自重街1號,星期二，星期三，星期四，星期五，星期六，星期日,本店使用台灣優質本地黑豬 堅持當天新鮮屠宰黑豬肉,2025/01/13 00:00:00,25.047644,121.453407,販售,D005668,06:00,13:00,2023/12/08 10:27:48
2021020200029,東麥局,花蓮縣花蓮市重慶路572號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,烤  玉  米 ,2024/08/10 00:00:00,23.97344,121.610607,餐飲,D005387,16:00,22:30,2023/12/08 10:27:48
2021020200028,阿秋古早味,高雄市楠梓區楠梓路116號(楠址公有市場--乙字38號對面),星期一，星期二，星期三，星期四，星期五，星期六，星期日,賣碗粿、油飯、鹹粿,2024/08/10 00:00:00,22.73011,120.3291,餐飲,B003166,06:30,13:00,2023/12/19 03:02:58
2021020200022,賀崗日作定食,臺南市東山區東山服務區,星期一，星期二，星期三，星期四，星期五，星期六，星期日,本店販售麵、食、炸物等產品，使用優質國產豬肉。,2024/08/10 00:00:00,23.28605,120.39895,餐飲,D005552,09:00,21:00,2023/12/08 10:27:39
2021020100107,拾穗美食坊(日月光),高雄市楠梓區研發路66號2樓,星期一，星期二，星期三，星期四，星期五,自助餐     ,2024/08/10 00:00:00,22.713261,120.300394,餐飲,C003224,10:30,13:30,2023/12/08 10:27:15
2021020100103,喬園山莊,南投縣國姓鄉南港村鳳鳴巷5之2號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,喬園山莊民宿，營業經營：民宿、露營、咖啡(國姓咖啡)、聚會、住宿供早餐，提供場所開會、聚會用餐,2024/08/10 00:00:00,23.964382,120.870482,餐飲,D005627,00:00,12:00,2023/12/08 10:27:10
2021020100055,大坡山居,臺東縣池上鄉臺東縣池上鄉大坡村4鄰1之8號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,民宿早餐使用國產豬肉,2024/08/10 00:00:00,23.122075,121.233387,餐飲,D005429,08:00,22:00,2023/12/08 10:26:27
2021020100028,料多多,高雄市仁武區八德東路188號,星期二，星期三，星期四，星期五，星期六，星期日,本店販售鑄鐵火鍋等產品 使用優質國產豬,2025/01/13 00:00:00,22.68548,120.342483,餐飲,D005667,11:00,21:30,2023/12/08 10:25:56
2021020100009,大陸包子,臺東縣臺東市更生路792巷33號,星期一，星期二，星期三，星期四，星期五，星期六,本店販售包子，使用國產豬肉,2024/08/10 00:00:00,22.76943,121.13648,販售,B003085,09:00,20:00,2023/12/08 10:25:40
2021020100003,清海溫州大餛飩,彰化縣埔心鄉中山路319號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,本店販售麵.飯.餛飩，使用優質國產豬肉,2024/08/10 00:00:00,23.947333,120.563771,餐飲,B003224,10:30,21:00,2023/12/19 03:19:49
2021012800105,羊咩咩義大利麵,桃園市楊梅區光前街28號,星期二，星期三，星期四，星期五，星期六,提供用心製作的好吃燉飯 以及美味新鮮義大利麵 是個忙裡偷閒的好地方,2024/08/10 00:00:00,24.913834,121.145371,餐飲,B003186,11:00,20:00,2023/12/08 10:23:45
2021012800084,緒食一鍋小麻辣(南港店),臺北市南港區南港路一段87號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,緒食一鍋小麻辣於今年成立，店名中「小」字，提點出麻辣程度算是小兒科等級，給對於不善吃辣又想試試麻辣美味的人有「輕麻辣」之體驗,2024/10/15 00:00:00,25.055159,121.615136,餐飲,A001140,11:30,23:30,2023/12/08 10:23:28
2021012800075,緒食一鍋小麻辣(三芝店),新北市三芝區長勤街102號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,緒食一鍋小麻辣於今年成立，店名中「小」字，提點出麻辣程度算是小兒科等級，給對於不善吃辣又想試試麻辣美味的人有「輕麻辣」之體驗,2024/08/10 00:00:00,25.254765,121.500012,餐飲,A001125,11:30,23:30,2023/12/08 10:23:21
2021012800072,緒食一鍋小麻辣(中崙店),臺北市中山區八德路2段306號B1,星期一，星期二，星期三，星期四，星期五，星期六，星期日,緒食一鍋小麻辣於今年成立，店名中「小」字，提點出麻辣程度算是小兒科等級，給對於不善吃辣又想試試麻辣美味的人有「輕麻辣」之體驗,2024/08/10 00:00:00,25.047072,121.542478,餐飲,A001078,11:30,23:30,2023/12/08 10:23:18
2021012800067,緒食一鍋小麻辣(內湖店),臺北市內湖區成功路4段188號2樓,星期一，星期二，星期三，星期四，星期五，星期六，星期日,緒食一鍋小麻辣於今年成立，店名中「小」字，提點出麻辣程度算是小兒科等級，給對於不善吃辣又想試試麻辣美味的人有「輕麻辣」之體驗,2024/08/10 00:00:00,25.08392,121.594459,餐飲,A001092,11:30,23:30,2023/12/08 10:23:16
2021012800028,呷尚飽(正氣店),臺東縣臺東市新生路285號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,本店所使用的漢堡肉 煎餃  豬排  等  餐點都是優質台灣豬,2024/08/10 00:00:00,22.75734,121.14269,餐飲,D005428,05:30,12:30,2023/12/08 10:22:45
2021012800023,呷尚宝(府前店),臺東縣臺東市光明路142號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,本店漢堡肉.煎餃.豬排....等餐點都使用優質台灣豬,2024/08/10 00:00:00,22.75521,121.15169,餐飲,D005427,05:30,12:30,2023/12/08 10:22:35
2021012600080,食作碳烤吐司,桃園市桃園區南平路254巷2號,星期四，星期五，星期六，星期日,本店販賣吐司等產品 使用優質國產豬肉,2024/08/10 00:00:00,25.019521,121.3004,餐飲,A001127,06:30,14:30,2024/04/15 08:30:03
2021042900010,梅媽媽的快樂廚房,南投縣埔里鎮桃米里桃米路23-5號,星期一，星期二，星期四，星期五，星期六，星期日,本店販售所用之豬肉產品，使用優質國產豬肉,2024/08/10 00:00:00,23.94407,120.931758,餐飲,D005630,10:00,20:00,2023/12/08 10:19:51
2021070200001,初原麵場_新店北新店,新北市新店區北新路二段78號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,源自三峽老街最靠近星空的屋台拉麵,2024/08/10 00:00:00,24.972807,121.543106,餐飲,A001122,11:00,02:00,2023/12/08 10:19:49
2021012600029,不一樣湯包,高雄市左營區勝利路175號,星期二，星期三，星期四，星期五，星期六，星期日,本店販售小籠湯包、蝦餃、蒸餃等產品，皆使用優質國產豬肉。,2024/08/10 00:00:00,22.681472,120.28846,餐飲,C003223,06:00,14:00,2023/12/08 10:19:26
2021012500029,憶鵝時小吃店,臺中市豐原區豐陽路101號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,快炒、小吃、乾淨、衛生,2024/08/10 00:00:00,24.251438,120.723001,餐飲,D005464,10:00,21:00,2023/12/08 10:17:14
2021012400017,舊振南食品股份有限公司漢神巨蛋營業所,高雄市左營區博愛二路777號B1,星期一，星期二，星期三，星期四，星期五，星期六，星期日,本店使用國產豬肉,2024/08/10 00:00:00,22.669942,120.303195,販售,B003165,11:00,22:00,2023/12/08 10:16:44
2021012400016,舊振南食品股份有限公司大寮營業所,高雄市大寮區捷西路298號1樓,星期一，星期二，星期三，星期四，星期五，星期六，星期日,本店使用國產豬肉,2024/08/10 00:00:00,22.622414,120.38926,販售,B003170,10:00,18:00,2023/12/08 10:16:43
2021012400015,舊振南食品股份有限公司衛武營營業所,高雄市鳳山區三多一路1號3樓,星期一，星期二，星期三，星期四，星期五，星期六，星期日,本店使用國產豬肉,2024/08/10 00:00:00,22.624399,120.342337,販售,B003164,11:00,21:00,2023/12/08 10:16:42
2021012400014,舊振南食品股份有限公司桃園高鐵營業所,桃園市中壢區高鐵北路一段6號1樓,星期一，星期二，星期三，星期四，星期五，星期六，星期日,本店使用國產豬肉,2024/08/10 00:00:00,25.013351,121.215142,販售,B003185,08:00,21:00,2023/12/19 03:22:53
2021012400012,舊振南餅店,高雄市前鎮區三多三路217號B2,星期一，星期二，星期三，星期四，星期五，星期六，星期日,本店使用國產豬肉,2024/08/10 00:00:00,22.614302,120.305964,販售,B003159,11:00,21:30,2023/12/08 10:16:37
2021012400011,舊振南食品股份有限公司嘉義高鐵營業所,嘉義縣太保市高鐵西路168號,星期一，星期二，星期三，星期四，星期五，星期六，星期日,本店使用國產豬肉,2024/08/10 00:00:00,23.459243,120.322816,販售,B003192,08:00,21:00,2023/12/19 03:02:55
2021012400009,舊振南餅店,臺南市中西區西門路一段658號B2,星期一，星期二，星期三，星期四，星期五，星期六，星期日,本店使用國產豬肉,2024/08/10 00:00:00,22.986835,120.197735,販售,B003139,11:00,22:00,2023/12/08 10:16:33
